scorer,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000
bodyparts,nose,nose,nose,head,head,head,soine1,soine1,soine1,spine2,spine2,spine2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
7060,145.68661499023438,248.41226196289062,0.9999998807907104,151.84690856933594,274.43914794921875,0.9999979734420776,162.64463806152344,303.5124816894531,0.9999997615814209,176.55386352539062,344.43145751953125,1.0
7061,146.00631713867188,245.18551635742188,1.0,151.7495574951172,270.1167297363281,0.9999946355819702,161.22943115234375,299.0251159667969,0.9999998807907104,173.99560546875,341.18115234375,1.0
7062,149.2493133544922,242.59042358398438,1.0,154.01417541503906,268.448974609375,0.9999936819076538,161.02684020996094,295.7027893066406,0.9999997615814209,169.71878051757812,337.37646484375,1.0
7063,153.0500030517578,239.21632385253906,0.9999998807907104,155.68862915039062,265.9990539550781,0.9999768733978271,161.7972412109375,293.21478271484375,0.9999998807907104,170.24815368652344,333.6927795410156,0.9999997615814209
7064,154.31158447265625,235.41233825683594,0.9999998807907104,157.6117706298828,261.2039489746094,0.9999675750732422,162.3318634033203,290.21673583984375,1.0,171.4781951904297,330.78204345703125,0.9999998807907104
7065,156.9619140625,232.07896423339844,1.0,159.746826171875,255.3396453857422,0.9999704360961914,163.7147216796875,286.8034362792969,0.9999998807907104,172.55206298828125,329.1746826171875,0.9999998807907104
7066,159.55624389648438,226.88450622558594,1.0,160.8419647216797,250.07716369628906,0.9999498128890991,165.2207794189453,282.00372314453125,0.9999995231628418,172.6269073486328,327.1813049316406,1.0
7067,161.8394317626953,222.18246459960938,1.0,162.6175537109375,246.13677978515625,0.9999643564224243,165.39149475097656,277.61077880859375,0.9999996423721313,172.22225952148438,325.5660095214844,1.0
7068,163.4344940185547,217.1022491455078,1.0,164.05226135253906,238.58238220214844,0.9999910593032837,165.79898071289062,270.18682861328125,0.9999932050704956,172.1024932861328,321.2147521972656,1.0
7069,164.34214782714844,212.3573760986328,1.0,164.76878356933594,234.26345825195312,0.9999984502792358,164.7425994873047,262.6896667480469,0.9999988079071045,169.58908081054688,317.3614807128906,0.9999997615814209
7070,166.403076171875,207.8220977783203,1.0,164.6278533935547,229.16085815429688,0.9999980926513672,164.7733154296875,255.2588653564453,0.9999909400939941,168.45339965820312,309.13653564453125,0.9999997615814209
7071,160.08740234375,194.86888122558594,0.9999998807907104,161.85418701171875,215.46371459960938,0.9999994039535522,163.8226776123047,242.5975341796875,0.9999971389770508,167.11669921875,294.4669189453125,0.9999996423721313
7072,154.9803009033203,183.17453002929688,0.9999994039535522,158.7535400390625,203.21490478515625,0.9999904632568359,161.8939971923828,231.69300842285156,0.9999985694885254,165.32240295410156,279.54815673828125,0.9999997615814209
7073,148.82699584960938,172.62490844726562,0.7392627596855164,153.34706115722656,197.129150390625,0.9997578263282776,160.78135681152344,222.7982177734375,0.9999347925186157,169.34825134277344,266.3646545410156,0.9999996423721313
7074,144.69937133789062,166.0995635986328,0.16953499615192413,151.48724365234375,193.91561889648438,0.9898738861083984,159.89547729492188,213.92921447753906,0.9999970197677612,171.71726989746094,254.0474090576172,0.9999997615814209
7075,140.5386962890625,164.71449279785156,0.017332039773464203,146.09475708007812,183.2016143798828,0.9871654510498047,158.28981018066406,206.21896362304688,0.9999969005584717,175.06964111328125,246.20675659179688,0.9999998807907104
7076,141.43882751464844,157.59910583496094,0.1331583559513092,145.22357177734375,181.15757751464844,0.9993385672569275,158.05615234375,202.980712890625,0.9999997615814209,177.3733367919922,237.611083984375,0.9999998807907104
7077,138.1528778076172,155.49119567871094,0.3769696056842804,142.8816375732422,179.07623291015625,0.999292254447937,157.36602783203125,199.68734741210938,0.9999998807907104,179.21749877929688,234.3540802001953,1.0
7078,134.31349182128906,154.7732391357422,0.5918316841125488,142.67559814453125,178.43341064453125,0.99934321641922,157.7894744873047,198.66619873046875,1.0,180.4061279296875,231.18392944335938,1.0
7079,133.09388732910156,154.06568908691406,0.8507607579231262,142.95675659179688,176.34176635742188,0.999390721321106,157.65353393554688,197.5747528076172,1.0,180.84271240234375,229.71060180664062,1.0
7080,130.005615234375,153.48207092285156,0.9785810112953186,139.3999481201172,172.35372924804688,0.9999551773071289,155.77685546875,194.76995849609375,1.0,181.6052703857422,228.5847625732422,1.0
7081,129.78489685058594,154.591064453125,0.9630857706069946,138.7074737548828,172.30386352539062,0.9998714923858643,155.43089294433594,194.8159637451172,1.0,181.27627563476562,227.6160430908203,1.0
7082,126.07596588134766,153.16270446777344,0.9231435060501099,136.1653289794922,170.6326904296875,0.9994988441467285,154.4154815673828,193.60256958007812,1.0,180.23019409179688,226.84779357910156,1.0
7083,119.14507293701172,149.32167053222656,0.9737018346786499,133.01841735839844,169.0477294921875,0.9999604225158691,152.05784606933594,191.83306884765625,0.9999997615814209,179.36647033691406,226.01177978515625,1.0
7084,117.0714111328125,147.80751037597656,0.9987075328826904,131.30813598632812,167.7935333251953,0.9999485015869141,151.1389617919922,191.30215454101562,0.9999998807907104,178.1188201904297,224.93441772460938,1.0
7085,117.06773376464844,147.6686248779297,0.9984390139579773,130.8607635498047,166.8188934326172,0.9999741315841675,150.2979278564453,190.50619506835938,1.0,177.56565856933594,223.31784057617188,1.0
7086,117.86241912841797,146.60035705566406,0.915157675743103,130.90029907226562,165.03550720214844,0.9999504089355469,149.67335510253906,189.21307373046875,1.0,177.61561584472656,220.31292724609375,1.0
7087,118.18944549560547,143.69874572753906,0.9540318250656128,131.1667938232422,164.22215270996094,0.9999773502349854,149.7562713623047,188.41236877441406,1.0,177.9632568359375,217.29270935058594,1.0
7088,118.04679107666016,142.6599578857422,0.9925351142883301,131.4354248046875,163.47207641601562,0.9999880790710449,150.5240478515625,187.30079650878906,1.0,178.44857788085938,216.0060577392578,1.0
7089,118.95269775390625,141.5644989013672,0.9991010427474976,131.82562255859375,162.38169860839844,0.9999943971633911,150.5655059814453,185.62156677246094,0.9999998807907104,178.2204132080078,214.9068603515625,1.0
7090,119.13408660888672,141.3290252685547,0.9989890456199646,132.1000518798828,162.0321807861328,0.999992847442627,151.27220153808594,185.13479614257812,0.9999998807907104,178.34559631347656,213.7255401611328,1.0
7091,120.27139282226562,140.55364990234375,0.9976673126220703,132.25918579101562,160.8175506591797,0.9999792575836182,151.72108459472656,184.27256774902344,1.0,178.69126892089844,212.20877075195312,1.0
7092,121.54400634765625,137.31910705566406,0.9999569654464722,133.7337646484375,157.64312744140625,0.9999691247940063,152.3137969970703,182.54612731933594,1.0,177.85409545898438,210.44679260253906,1.0
7093,122.09437561035156,136.17599487304688,0.9999768733978271,133.8941192626953,156.7530059814453,0.9999737739562988,152.48463439941406,181.91372680664062,1.0,177.60743713378906,209.34873962402344,1.0
7094,123.41372680664062,136.26416015625,0.9999821186065674,134.3440704345703,157.1082000732422,0.9999682903289795,152.26405334472656,181.62112426757812,1.0,176.97056579589844,208.69708251953125,1.0
7095,123.79705047607422,136.48654174804688,0.999983549118042,134.86544799804688,156.78317260742188,0.999961256980896,152.01089477539062,180.96609497070312,1.0,175.99551391601562,208.1462860107422,1.0
7096,126.34590911865234,136.45860290527344,0.9999262094497681,135.3231964111328,157.71771240234375,0.9999047517776489,152.2416229248047,181.21937561035156,0.9999998807907104,175.4422607421875,208.61936950683594,1.0
7097,126.09547424316406,136.20025634765625,0.9999539852142334,135.22079467773438,156.96266174316406,0.999901533126831,152.25363159179688,180.72299194335938,1.0,173.97576904296875,208.87939453125,1.0
7098,127.59302520751953,135.6896209716797,0.9999523162841797,135.88417053222656,156.93719482421875,0.9998810291290283,152.22645568847656,180.6968536376953,1.0,173.4739532470703,209.80670166015625,1.0
7099,127.98832702636719,135.97909545898438,0.9998266100883484,135.96011352539062,157.82711791992188,0.9991439580917358,151.51902770996094,181.24221801757812,0.9999998807907104,172.7915496826172,210.17791748046875,1.0
7100,127.29667663574219,138.61891174316406,0.9280638694763184,137.07785034179688,159.58541870117188,0.9972569346427917,150.7661895751953,181.43368530273438,0.9999998807907104,171.89625549316406,210.0768280029297,1.0
7101,127.18859100341797,139.54864501953125,0.902409553527832,136.64749145507812,159.6917266845703,0.9980352520942688,150.60357666015625,181.5540771484375,0.9999998807907104,172.23976135253906,210.1075897216797,1.0
7102,127.60566711425781,140.296630859375,0.6973717212677002,135.8704071044922,159.99151611328125,0.9888133406639099,149.9645538330078,181.7752227783203,0.9999996423721313,172.19468688964844,210.0282745361328,1.0
7103,127.38958740234375,140.23681640625,0.8140385746955872,134.95449829101562,161.1758575439453,0.9951176643371582,150.12738037109375,181.9145050048828,0.9999997615814209,172.3246307373047,210.11026000976562,1.0
7104,127.49434661865234,150.4791259765625,0.020035050809383392,134.3488311767578,163.0623016357422,0.9939036965370178,151.48036193847656,181.540771484375,0.9999997615814209,170.8193359375,209.59561157226562,1.0
7105,127.28142547607422,150.51673889160156,0.016597582027316093,133.77761840820312,163.37188720703125,0.9966921806335449,151.07925415039062,182.0530242919922,0.9999997615814209,171.00599670410156,210.43650817871094,1.0
7106,126.80546569824219,151.343017578125,0.01270660012960434,133.40335083007812,163.6383819580078,0.9953078627586365,150.89178466796875,182.0823974609375,0.9999997615814209,170.44418334960938,210.39984130859375,1.0
7107,126.54185485839844,151.8731231689453,0.004970605950802565,132.9304656982422,163.8579864501953,0.984725296497345,150.71568298339844,181.9216766357422,0.9999996423721313,170.45111083984375,210.44656372070312,1.0
7108,126.76751708984375,152.0927734375,0.004568581003695726,132.95423889160156,164.19003295898438,0.9915159940719604,150.7297821044922,182.5296630859375,0.9999997615814209,170.5719451904297,210.5789794921875,1.0
7109,126.4835433959961,150.83485412597656,0.001864312100224197,132.2626495361328,163.81651306152344,0.9883933663368225,150.29200744628906,182.183349609375,0.9999997615814209,170.45823669433594,210.5467987060547,1.0
7110,122.4374771118164,150.3969268798828,0.005276423878967762,131.2176513671875,163.09060668945312,0.9965984225273132,150.1043701171875,182.04605102539062,0.9999998807907104,170.45526123046875,210.5808563232422,1.0
7111,117.50282287597656,149.91021728515625,0.00492386519908905,130.7440185546875,162.92222595214844,0.996988832950592,149.98081970214844,181.93423461914062,1.0,170.4437713623047,210.58572387695312,1.0
7112,116.46891784667969,150.8900909423828,0.0037135560996830463,129.832763671875,163.30221557617188,0.9862696528434753,149.98797607421875,182.18002319335938,0.9999998807907104,170.23910522460938,210.07070922851562,1.0
7113,116.12200927734375,150.51182556152344,0.0031314059160649776,129.35809326171875,163.00221252441406,0.9834073185920715,149.99473571777344,182.35455322265625,0.9999998807907104,170.74424743652344,210.0957489013672,1.0
7114,116.05770874023438,151.089599609375,0.0025577801279723644,129.53297424316406,163.54544067382812,0.9755585193634033,150.0833740234375,182.56039428710938,0.9999998807907104,170.64134216308594,209.88772583007812,1.0
7115,116.81329345703125,151.1777801513672,0.0025754584930837154,130.00064086914062,163.96670532226562,0.9911875128746033,149.98167419433594,182.6123809814453,1.0,171.1452178955078,209.7997283935547,1.0
7116,115.88627624511719,151.2394256591797,0.08887927234172821,129.00804138183594,163.2152557373047,0.9946487545967102,149.47824096679688,182.96726989746094,0.9999998807907104,171.93930053710938,209.11541748046875,1.0
7117,115.8422622680664,151.2017822265625,0.05431332439184189,128.87026977539062,163.59169006347656,0.9919153451919556,149.33778381347656,183.31192016601562,0.9999998807907104,172.41517639160156,208.807861328125,0.9999998807907104
7118,116.5120849609375,151.695556640625,0.01842660829424858,129.21270751953125,164.0218048095703,0.9764858484268188,149.63955688476562,183.30348205566406,0.9999997615814209,172.25299072265625,207.87789916992188,0.9999998807907104
7119,117.09504699707031,153.0373077392578,0.006437919568270445,129.4898681640625,164.9353485107422,0.9734933972358704,149.7088165283203,183.48963928222656,0.9999995231628418,172.53167724609375,206.94281005859375,0.9999992847442627
7120,117.45796966552734,153.2088623046875,0.0022467190865427256,129.7542266845703,165.26126098632812,0.9505695700645447,149.55569458007812,183.3636474609375,0.9999995231628418,172.61732482910156,205.88259887695312,0.9999992847442627
7121,117.80445861816406,153.52561950683594,0.0012606910895556211,129.96253967285156,165.46551513671875,0.9316023588180542,149.90567016601562,183.29664611816406,0.9999996423721313,172.5115966796875,206.0335235595703,0.9999991655349731
7122,124.31722259521484,152.12863159179688,0.004174757748842239,129.57901000976562,163.21546936035156,0.9514891505241394,148.61279296875,181.0940704345703,0.9999998807907104,171.95498657226562,206.12127685546875,0.9999990463256836
7123,125.1201400756836,153.83029174804688,0.002845664508640766,130.10684204101562,164.59617614746094,0.7420137524604797,149.40512084960938,181.13079833984375,0.9999996423721313,171.9849395751953,205.46209716796875,0.9999992847442627
7124,125.89414978027344,155.44908142089844,0.0027284238021820784,131.22789001464844,165.48226928710938,0.32537534832954407,150.54916381835938,181.7796630859375,0.9999992847442627,172.11968994140625,205.35586547851562,0.9999992847442627
7125,126.43013000488281,155.423095703125,0.002402233425527811,131.2518310546875,165.78421020507812,0.22613871097564697,150.4706573486328,181.34170532226562,0.9999992847442627,171.65211486816406,205.15768432617188,0.9999985694885254
7126,126.11125946044922,154.89149475097656,0.002009280491620302,130.93991088867188,164.97975158691406,0.15340648591518402,149.96878051757812,180.2463836669922,0.9999986886978149,171.614013671875,204.5746612548828,0.9999984502792358
7127,126.05232238769531,154.82618713378906,0.0018510980298742652,130.84030151367188,164.82647705078125,0.1451573371887207,150.05616760253906,180.0270233154297,0.9999984502792358,171.7351531982422,203.9803466796875,0.9999982118606567
7128,175.3280029296875,207.95703125,0.00020403694361448288,140.24395751953125,170.35914611816406,0.0015921640442684293,151.11619567871094,181.18759155273438,0.9999812841415405,172.65330505371094,205.00662231445312,0.9999994039535522
7129,129.4088897705078,156.3021697998047,0.0003868169442284852,133.70205688476562,166.58290100097656,0.00586919579654932,151.49154663085938,182.06004333496094,0.9999836683273315,172.5758056640625,205.48146057128906,0.9999994039535522
7130,138.20997619628906,169.19674682617188,0.00020075900829397142,133.48977661132812,166.72666931152344,0.004623661283403635,151.2267303466797,182.74777221679688,0.9999216794967651,172.2940216064453,205.91839599609375,0.9999995231628418
7131,129.93724060058594,155.83428955078125,0.0002265378279844299,133.5639190673828,167.05467224121094,0.006909440271556377,151.0948944091797,182.47291564941406,0.9999717473983765,172.32742309570312,205.8130340576172,0.9999994039535522
7132,138.064208984375,168.8941650390625,0.00031008056248538196,138.92298889160156,170.91940307617188,0.007969229482114315,151.0692138671875,183.17881774902344,0.9999887943267822,171.35182189941406,205.84600830078125,0.9999992847442627
7133,138.1776123046875,169.31536865234375,0.00033359057852067053,139.42623901367188,171.65208435058594,0.009325245395302773,150.88388061523438,183.68594360351562,0.999985933303833,170.95855712890625,206.4744415283203,0.9999990463256836
7134,138.18539428710938,169.96035766601562,0.0003172285796608776,139.57763671875,172.4540557861328,0.007828864268958569,150.02899169921875,183.38211059570312,0.9999719858169556,170.25877380371094,207.2045135498047,0.9999992847442627
7135,138.14453125,169.96102905273438,0.00032934322371147573,140.0692901611328,172.7670135498047,0.006430868990719318,150.71585083007812,183.73252868652344,0.9999499320983887,170.6541748046875,207.2635498046875,0.9999994039535522
